-1910,088 C1; 550,438 C2; 26883,97 X6;
-1910,131 C1; 550,65 C2; 26884,06 X6;
-1910,173 C1; 550,8621 C2; 26884,16 X6;
-1910,216 C1; 551,0742 C2; 26884,26 X6;
-1910,258 C1; 551,2863 C2; 26884,35 X6;
-1910,3 C1; 551,4984 C2; 26884,45 X6;
-1910,343 C1; 551,7113 C2; 26884,54 X6;
-1910,385 C1; 551,9226 C2; 26884,64 X6;
-1910,428 C1; 552,1347 C2; 26884,74 X6;
-1910,47 C1; 552,3468 C2; 26884,83 X6;
-1910,513 C1; 552,5589 C2; 26884,93 X6;
-1910,555 C1; 552,771 C2; 26885,02 X6;
-1910,597 C1; 552,9831 C2; 26885,12 X6;
-1910,64 C1; 553,1952 C2; 26885,22 X6;
-1910,682 C1; 553,4073 C2; 26885,31 X6;
-1910,725 C1; 553,6201 C2; 26885,41 X6;
-1910,767 C1; 553,8315 C2; 26885,51 X6;
-1910,81 C1; 554,0443 C2; 26885,6 X6;
-1910,852 C1; 554,2557 C2; 26885,7 X6;
-1910,894 C1; 554,4685 C2; 26885,8 X6;
-1910,937 C1; 554,6799 C2; 26885,9 X6;
-1910,979 C1; 554,8927 C2; 26885,99 X6;
-1911,022 C1; 555,1041 C2; 26886,09 X6;
-1911,064 C1; 555,3169 C2; 26886,18 X6;
-1911,107 C1; 555,5291 C2; 26886,28 X6;
-1911,149 C1; 555,7411 C2; 26886,38 X6;
-1911,191 C1; 555,9533 C2; 26886,47 X6;
-1911,234 C1; 556,1646 C2; 26886,57 X6;
-1911,276 C1; 556,3775 C2; 26886,67 X6;
-1911,318 C1; 556,5888 C2; 26886,77 X6;
-1911,361 C1; 556,8017 C2; 26886,86 X6;
-1911,403 C1; 557,013 C2; 26886,96 X6;
-1911,446 C1; 557,2259 C2; 26887,06 X6;
-1911,488 C1; 557,4372 C2; 26887,15 X6;
-1911,531 C1; 557,65 C2; 26887,25 X6;
-1911,573 C1; 557,8614 C2; 26887,35 X6;
-1911,616 C1; 558,0742 C2; 26887,44 X6;
-1911,658 C1; 558,2855 C2; 26887,54 X6;
-1911,7 C1; 558,4984 C2; 26887,64 X6;
-1911,743 C1; 558,7097 C2; 26887,74 X6;
-1911,785 C1; 558,9226 C2; 26887,83 X6;
-1911,827 C1; 559,1339 C2; 26887,93 X6;
-1911,87 C1; 559,3468 C2; 26888,03 X6;
-1911,912 C1; 559,5581 C2; 26888,13 X6;
-1911,955 C1; 559,7702 C2; 26888,22 X6;
-1911,997 C1; 559,9823 C2; 26888,32 X6;
-1912,04 C1; 560,1944 C2; 26888,42 X6;
-1912,082 C1; 560,4065 C2; 26888,52 X6;
-1912,124 C1; 560,6186 C2; 26888,61 X6;
-1912,167 C1; 560,8307 C2; 26888,71 X6;
-1912,209 C1; 561,0428 C2; 26888,81 X6;
-1912,252 C1; 561,2549 C2; 26888,91 X6;
-1912,294 C1; 561,467 C2; 26889,01 X6;
-1912,336 C1; 561,6791 C2; 26889,1 X6;
-1912,379 C1; 561,8912 C2; 26889,2 X6;
-1912,421 C1; 562,1033 C2; 26889,3 X6;
-1912,464 C1; 562,3154 C2; 26889,4 X6;
-1912,506 C1; 562,5275 C2; 26889,5 X6;
-1912,548 C1; 562,7388 C2; 26889,59 X6;
-1912,591 C1; 562,9517 C2; 26889,69 X6;
-1912,633 C1; 563,163 C2; 26889,79 X6;
-1912,676 C1; 563,3759 C2; 26889,89 X6;
-1912,718 C1; 563,5872 C2; 26889,99 X6;
-1912,761 C1; 563,8001 C2; 26890,08 X6;
-1912,803 C1; 564,0114 C2; 26890,18 X6;
-1912,845 C1; 564,2235 C2; 26890,28 X6;
-1912,888 C1; 564,4356 C2; 26890,38 X6;
-1912,93 C1; 564,6477 C2; 26890,48 X6;
-1912,973 C1; 564,8598 C2; 26890,58 X6;
-1913,015 C1; 565,0719 C2; 26890,68 X6;
-1913,057 C1; 565,284 C2; 26890,77 X6;
-1913,1 C1; 565,4953 C2; 26890,87 X6;
-1913,142 C1; 565,7082 C2; 26890,97 X6;
-1913,185 C1; 565,9195 C2; 26891,07 X6;
-1913,227 C1; 566,1323 C2; 26891,17 X6;
-1913,269 C1; 566,3437 C2; 26891,27 X6;
-1913,312 C1; 566,5565 C2; 26891,36 X6;
-1913,354 C1; 566,7679 C2; 26891,46 X6;
-1913,397 C1; 566,98 C2; 26891,56 X6;
-1913,439 C1; 567,1921 C2; 26891,66 X6;
-1913,482 C1; 567,4042 C2; 26891,76 X6;
-1913,524 C1; 567,6163 C2; 26891,86 X6;
-1913,566 C1; 567,8284 C2; 26891,96 X6;
-1913,609 C1; 568,0397 C2; 26892,06 X6;
-1913,651 C1; 568,2526 C2; 26892,15 X6;
-1913,693 C1; 568,4639 C2; 26892,26 X6;
-1913,736 C1; 568,6768 C2; 26892,35 X6;
-1913,778 C1; 568,8881 C2; 26892,45 X6;
-1913,821 C1; 569,1002 C2; 26892,55 X6;
-1913,863 C1; 569,3123 C2; 26892,65 X6;
-1913,906 C1; 569,5244 C2; 26892,75 X6;
-1913,948 C1; 569,7365 C2; 26892,85 X6;
-1913,99 C1; 569,9486 C2; 26892,95 X6;
-1914,033 C1; 570,1599 C2; 26893,05 X6;
-1914,075 C1; 570,372 C2; 26893,15 X6;
-1914,117 C1; 570,5841 C2; 26893,25 X6;
-1914,16 C1; 570,7962 C2; 26893,35 X6;
-1914,202 C1; 571,0083 C2; 26893,45 X6;
-1914,245 C1; 571,2196 C2; 26893,55 X6;
-1914,287 C1; 571,4325 C2; 26893,64 X6;
-1914,329 C1; 571,6438 C2; 26893,74 X6;
-1914,372 C1; 571,856 C2; 26893,85 X6;
-1914,414 C1; 572,068 C2; 26893,94 X6;
-1914,457 C1; 572,2802 C2; 26894,04 X6;
-1914,499 C1; 572,4915 C2; 26894,14 X6;
-1914,542 C1; 572,7044 C2; 26894,24 X6;
-1914,584 C1; 572,9157 C2; 26894,34 X6;
-1914,626 C1; 573,1278 C2; 26894,44 X6;
-1914,669 C1; 573,3399 C2; 26894,54 X6;
-1914,711 C1; 573,552 C2; 26894,64 X6;
-1914,753 C1; 573,7633 C2; 26894,74 X6;
-1914,796 C1; 573,9762 C2; 26894,84 X6;
-1914,838 C1; 574,1875 C2; 26894,94 X6;
-1914,881 C1; 574,3996 C2; 26895,04 X6;
-1914,923 C1; 574,6117 C2; 26895,14 X6;
-1914,965 C1; 574,8238 C2; 26895,24 X6;
-1915,008 C1; 575,0359 C2; 26895,34 X6;
-1915,05 C1; 575,2479 C2; 26895,44 X6;
-1915,093 C1; 575,4593 C2; 26895,54 X6;
-1915,135 C1; 575,6721 C2; 26895,64 X6;
-1915,177 C1; 575,8835 C2; 26895,74 X6;
-1915,22 C1; 576,0956 C2; 26895,84 X6;
-1915,262 C1; 576,3069 C2; 26895,94 X6;
-1915,305 C1; 576,5198 C2; 26896,05 X6;
-1915,347 C1; 576,7311 C2; 26896,15 X6;
-1915,389 C1; 576,9433 C2; 26896,25 X6;
-1915,432 C1; 577,1553 C2; 26896,35 X6;
-1915,474 C1; 577,3675 C2; 26896,45 X6;
-1915,516 C1; 577,5788 C2; 26896,55 X6;
-1915,559 C1; 577,7917 C2; 26896,65 X6;
-1915,601 C1; 578,003 C2; 26896,75 X6;
-1915,644 C1; 578,2151 C2; 26896,85 X6;
-1915,686 C1; 578,4264 C2; 26896,95 X6;
-1915,729 C1; 578,6392 C2; 26897,05 X6;
-1915,771 C1; 578,8506 C2; 26897,15 X6;
-1915,813 C1; 579,0626 C2; 26897,25 X6;
-1915,856 C1; 579,2748 C2; 26897,35 X6;
-1915,898 C1; 579,4868 C2; 26897,45 X6;
-1915,94 C1; 579,6982 C2; 26897,56 X6;
-1915,983 C1; 579,9103 C2; 26897,66 X6;
-1916,025 C1; 580,1224 C2; 26897,76 X6;
-1916,068 C1; 580,3345 C2; 26897,86 X6;
-1916,11 C1; 580,5458 C2; 26897,96 X6;
-1916,152 C1; 580,758 C2; 26898,06 X6;
-1916,195 C1; 580,97 C2; 26898,16 X6;
-1916,237 C1; 581,1822 C2; 26898,26 X6;
-1916,279 C1; 581,3935 C2; 26898,36 X6;
-1916,322 C1; 581,6063 C2; 26898,47 X6;
-1916,364 C1; 581,8177 C2; 26898,57 X6;
-1916,407 C1; 582,0297 C2; 26898,67 X6;
-1916,449 C1; 582,2411 C2; 26898,77 X6;
-1916,492 C1; 582,4539 C2; 26898,87 X6;
-1916,534 C1; 582,6653 C2; 26898,97 X6;
-1916,576 C1; 582,8773 C2; 26899,08 X6;
-1916,618 C1; 583,0887 C2; 26899,18 X6;
-1916,661 C1; 583,3008 C2; 26899,28 X6;
-1916,703 C1; 583,5129 C2; 26899,38 X6;
-1916,746 C1; 583,725 C2; 26899,48 X6;
-1916,788 C1; 583,9363 C2; 26899,58 X6;
-1916,831 C1; 584,1492 C2; 26899,69 X6;
-1916,873 C1; 584,3605 C2; 26899,79 X6;
-1916,915 C1; 584,5727 C2; 26899,89 X6;
-1916,957 C1; 584,784 C2; 26899,99 X6;
-1917,0 C1; 584,9961 C2; 26900,09 X6;
-1917,042 C1; 585,2082 C2; 26900,19 X6;
-1917,085 C1; 585,4203 C2; 26900,3 X6;
-1917,127 C1; 585,6316 C2; 26900,4 X6;
-1917,169 C1; 585,8437 C2; 26900,5 X6;
-1917,212 C1; 586,055 C2; 26900,6 X6;
-1917,254 C1; 586,2678 C2; 26900,7 X6;
-1917,296 C1; 586,4792 C2; 26900,81 X6;
-1917,339 C1; 586,6913 C2; 26900,91 X6;
-1917,381 C1; 586,9026 C2; 26901,01 X6;
-1917,424 C1; 587,1148 C2; 26901,11 X6;
-1917,466 C1; 587,3268 C2; 26901,22 X6;
-1917,508 C1; 587,539 C2; 26901,32 X6;
-1917,551 C1; 587,7503 C2; 26901,42 X6;
-1917,593 C1; 587,9624 C2; 26901,52 X6;
-1917,635 C1; 588,1737 C2; 26901,62 X6;
-1917,678 C1; 588,3866 C2; 26901,73 X6;
-1917,72 C1; 588,5979 C2; 26901,83 X6;
-1917,763 C1; 588,81 C2; 26901,93 X6;
-1917,805 C1; 589,0213 C2; 26902,03 X6;
-1917,847 C1; 589,2334 C2; 26902,14 X6;
-1917,89 C1; 589,4447 C2; 26902,24 X6;
-1917,932 C1; 589,6576 C2; 26902,34 X6;
-1917,974 C1; 589,8689 C2; 26902,45 X6;
-1918,017 C1; 590,0811 C2; 26902,55 X6;
-1918,059 C1; 590,2924 C2; 26902,65 X6;
-1918,102 C1; 590,5045 C2; 26902,76 X6;
-1918,144 C1; 590,7158 C2; 26902,86 X6;
-1918,186 C1; 590,9287 C2; 26902,96 X6;
-1918,229 C1; 591,14 C2; 26903,06 X6;
-1918,271 C1; 591,3521 C2; 26903,17 X6;
-1918,313 C1; 591,5634 C2; 26903,27 X6;
-1918,356 C1; 591,7755 C2; 26903,37 X6;
-1918,398 C1; 591,9868 C2; 26903,48 X6;
-1918,44 C1; 592,199 C2; 26903,58 X6;
-1918,483 C1; 592,411 C2; 26903,68 X6;
-1918,525 C1; 592,6232 C2; 26903,79 X6;
-1918,568 C1; 592,8345 C2; 26903,89 X6;
-1918,61 C1; 593,0466 C2; 26903,99 X6;
-1918,652 C1; 593,258 C2; 26904,1 X6;
-1918,695 C1; 593,47 C2; 26904,2 X6;
-1918,737 C1; 593,6822 C2; 26904,3 X6;
-1918,779 C1; 593,8935 C2; 26904,41 X6;
-1918,822 C1; 594,1056 C2; 26904,51 X6;
-1918,864 C1; 594,3177 C2; 26904,61 X6;
-1918,907 C1; 594,5297 C2; 26904,72 X6;
-1918,949 C1; 594,7411 C2; 26904,82 X6;
-1918,991 C1; 594,9531 C2; 26904,92 X6;
-1919,034 C1; 595,1645 C2; 26905,03 X6;
-1919,076 C1; 595,3766 C2; 26905,13 X6;
-1919,118 C1; 595,5879 C2; 26905,24 X6;
-1919,161 C1; 595,8008 C2; 26905,34 X6;
-1919,203 C1; 596,0114 C2; 26905,44 X6;
-1919,246 C1; 596,2243 C2; 26905,55 X6;
-1919,288 C1; 596,4356 C2; 26905,65 X6;
-1919,33 C1; 596,6477 C2; 26905,75 X6;
-1919,372 C1; 596,859 C2; 26905,86 X6;
-1919,415 C1; 597,0711 C2; 26905,96 X6;
-1919,457 C1; 597,2824 C2; 26906,07 X6;
-1919,5 C1; 597,4945 C2; 26906,17 X6;
-1919,542 C1; 597,7058 C2; 26906,27 X6;
-1919,584 C1; 597,918 C2; 26906,38 X6;
-1919,627 C1; 598,1293 C2; 26906,48 X6;
-1919,669 C1; 598,3422 C2; 26906,59 X6;
-1919,711 C1; 598,5535 C2; 26906,69 X6;
-1919,754 C1; 598,7656 C2; 26906,8 X6;
-1919,796 C1; 598,977 C2; 26906,9 X6;
-1919,838 C1; 599,189 C2; 26907,0 X6;
-1919,881 C1; 599,4004 C2; 26907,11 X6;
-1919,923 C1; 599,6125 C2; 26907,21 X6;
-1919,966 C1; 599,8245 C2; 26907,32 X6;
-1920,008 C1; 600,0359 C2; 26907,42 X6;
-1920,05 C1; 600,2479 C2; 26907,52 X6;
-1920,093 C1; 600,4593 C2; 26907,63 X6;
-1920,135 C1; 600,6714 C2; 26907,74 X6;
-1920,177 C1; 600,8827 C2; 26907,84 X6;
-1920,22 C1; 601,0949 C2; 26907,95 X6;
-1920,262 C1; 601,3062 C2; 26908,05 X6;
-1920,304 C1; 601,5183 C2; 26908,16 X6;
-1920,347 C1; 601,7296 C2; 26908,26 X6;
-1920,389 C1; 601,9417 C2; 26908,36 X6;
-1920,431 C1; 602,153 C2; 26908,47 X6;
-1920,474 C1; 602,3651 C2; 26908,57 X6;
-1920,516 C1; 602,5764 C2; 26908,68 X6;
-1920,558 C1; 602,7886 C2; 26908,78 X6;
-1920,601 C1; 602,9999 C2; 26908,89 X6;
-1920,643 C1; 603,212 C2; 26908,99 X6;
-1920,685 C1; 603,4234 C2; 26909,1 X6;
-1920,728 C1; 603,6354 C2; 26909,2 X6;
-1920,77 C1; 603,8476 C2; 26909,31 X6;
-1920,812 C1; 604,0589 C2; 26909,42 X6;
-1920,855 C1; 604,271 C2; 26909,52 X6;
-1920,897 C1; 604,4823 C2; 26909,63 X6;
-1920,94 C1; 604,6944 C2; 26909,73 X6;
-1920,982 C1; 604,9057 C2; 26909,84 X6;
-1921,024 C1; 605,1178 C2; 26909,94 X6;
-1921,066 C1; 605,3291 C2; 26910,05 X6;
-1921,109 C1; 605,5413 C2; 26910,15 X6;
-1921,151 C1; 605,7526 C2; 26910,26 X6;
-1921,194 C1; 605,9647 C2; 26910,36 X6;
-1921,236 C1; 606,1761 C2; 26910,47 X6;
-1921,278 C1; 606,3881 C2; 26910,58 X6;
-1921,321 C1; 606,5995 C2; 26910,68 X6;
-1921,363 C1; 606,8115 C2; 26910,78 X6;
-1921,405 C1; 607,0229 C2; 26910,89 X6;
-1921,448 C1; 607,235 C2; 26911,0 X6;
-1921,49 C1; 607,4463 C2; 26911,1 X6;
-1921,532 C1; 607,6584 C2; 26911,21 X6;
-1921,575 C1; 607,8705 C2; 26911,31 X6;
-1921,617 C1; 608,0818 C2; 26911,42 X6;
-1921,659 C1; 608,294 C2; 26911,53 X6;
-1921,702 C1; 608,5053 C2; 26911,63 X6;
-1921,744 C1; 608,7174 C2; 26911,74 X6;
-1921,786 C1; 608,9287 C2; 26911,85 X6;
-1921,829 C1; 609,1408 C2; 26911,95 X6;
-1921,871 C1; 609,3521 C2; 26912,06 X6;
-1921,914 C1; 609,5642 C2; 26912,17 X6;
-1921,956 C1; 609,7755 C2; 26912,27 X6;
-1921,998 C1; 609,9869 C2; 26912,38 X6;
-1922,04 C1; 610,199 C2; 26912,48 X6;
-1922,083 C1; 610,4103 C2; 26912,59 X6;
-1922,125 C1; 610,6217 C2; 26912,69 X6;
-1922,167 C1; 610,8338 C2; 26912,8 X6;
-1922,21 C1; 611,0459 C2; 26912,91 X6;
-1922,252 C1; 611,2572 C2; 26913,01 X6;
-1922,294 C1; 611,4693 C2; 26913,12 X6;
-1922,337 C1; 611,6806 C2; 26913,23 X6;
-1922,379 C1; 611,8927 C2; 26913,33 X6;
-1922,421 C1; 612,104 C2; 26913,44 X6;
-1922,464 C1; 612,3162 C2; 26913,55 X6;
-1922,506 C1; 612,5275 C2; 26913,65 X6;
-1922,549 C1; 612,7396 C2; 26913,76 X6;
-1922,591 C1; 612,9502 C2; 26913,87 X6;
-1922,633 C1; 613,1623 C2; 26913,97 X6;
-1922,675 C1; 613,3736 C2; 26914,08 X6;
-1922,718 C1; 613,5857 C2; 26914,19 X6;
-1922,76 C1; 613,797 C2; 26914,29 X6;
-1922,803 C1; 614,0091 C2; 26914,4 X6;
-1922,845 C1; 614,2212 C2; 26914,51 X6;
-1922,887 C1; 614,4325 C2; 26914,61 X6;
-1922,93 C1; 614,6447 C2; 26914,72 X6;
-1922,972 C1; 614,856 C2; 26914,83 X6;
-1923,014 C1; 615,0673 C2; 26914,93 X6;
-1923,056 C1; 615,2787 C2; 26915,04 X6;
-1923,099 C1; 615,4907 C2; 26915,15 X6;
-1923,141 C1; 615,7021 C2; 26915,26 X6;
-1923,184 C1; 615,9142 C2; 26915,36 X6;
-1923,226 C1; 616,1255 C2; 26915,47 X6;
-1923,268 C1; 616,3368 C2; 26915,58 X6;
-1923,31 C1; 616,549 C2; 26915,69 X6;
-1923,353 C1; 616,7603 C2; 26915,79 X6;
-1923,395 C1; 616,9724 C2; 26915,9 X6;
-1923,437 C1; 617,1837 C2; 26916,01 X6;
-1923,48 C1; 617,3958 C2; 26916,12 X6;
-1923,522 C1; 617,6071 C2; 26916,22 X6;
-1923,564 C1; 617,8185 C2; 26916,33 X6;
-1923,607 C1; 618,0298 C2; 26916,44 X6;
-1923,649 C1; 618,2419 C2; 26916,55 X6;
-1923,691 C1; 618,4533 C2; 26916,66 X6;
-1923,734 C1; 618,6653 C2; 26916,76 X6;
-1923,776 C1; 618,8767 C2; 26916,87 X6;
-1923,818 C1; 619,0888 C2; 26916,98 X6;
-1923,861 C1; 619,3001 C2; 26917,09 X6;
-1923,903 C1; 619,5114 C2; 26917,19 X6;
-1923,945 C1; 619,7235 C2; 26917,3 X6;
-1923,988 C1; 619,9348 C2; 26917,41 X6;
-1924,03 C1; 620,147 C2; 26917,52 X6;
-1924,072 C1; 620,3576 C2; 26917,63 X6;
-1924,115 C1; 620,5696 C2; 26917,74 X6;
-1924,157 C1; 620,781 C2; 26917,84 X6;
-1924,199 C1; 620,9931 C2; 26917,95 X6;
-1924,242 C1; 621,2044 C2; 26918,06 X6;
-1924,284 C1; 621,4157 C2; 26918,17 X6;
-1924,326 C1; 621,6278 C2; 26918,27 X6;
-1924,368 C1; 621,8391 C2; 26918,38 X6;
-1924,411 C1; 622,0513 C2; 26918,49 X6;
-1924,453 C1; 622,2626 C2; 26918,6 X6;
-1924,495 C1; 622,4739 C2; 26918,71 X6;
-1924,538 C1; 622,6853 C2; 26918,82 X6;
-1924,58 C1; 622,8974 C2; 26918,93 X6;
-1924,622 C1; 623,1087 C2; 26919,03 X6;
-1924,665 C1; 623,3208 C2; 26919,14 X6;
-1924,707 C1; 623,5321 C2; 26919,25 X6;
-1924,749 C1; 623,7434 C2; 26919,36 X6;
-1924,792 C1; 623,9556 C2; 26919,47 X6;
-1924,834 C1; 624,1669 C2; 26919,58 X6;
-1924,877 C1; 624,379 C2; 26919,69 X6;
-1924,919 C1; 624,5896 C2; 26919,8 X6;
-1924,961 C1; 624,8017 C2; 26919,9 X6;
-1925,003 C1; 625,013 C2; 26920,01 X6;
-1925,045 C1; 625,2243 C2; 26920,12 X6;
-1925,088 C1; 625,4357 C2; 26920,23 X6;
-1925,13 C1; 625,6477 C2; 26920,34 X6;
-1925,173 C1; 625,8599 C2; 26920,45 X6;
-1925,215 C1; 626,0712 C2; 26920,56 X6;
-1925,257 C1; 626,2825 C2; 26920,67 X6;
-1925,299 C1; 626,4939 C2; 26920,77 X6;
-1925,342 C1; 626,706 C2; 26920,88 X6;
-1925,384 C1; 626,9165 C2; 26921,0 X6;
-1925,426 C1; 627,1286 C2; 26921,1 X6;
-1925,469 C1; 627,34 C2; 26921,21 X6;
-1925,511 C1; 627,552 C2; 26921,32 X6;
-1925,553 C1; 627,7634 C2; 26921,43 X6;
-1925,596 C1; 627,9748 C2; 26921,54 X6;
-1925,638 C1; 628,1868 C2; 26921,65 X6;
-1925,68 C1; 628,3982 C2; 26921,76 X6;
-1925,723 C1; 628,6095 C2; 26921,87 X6;
-1925,765 C1; 628,8208 C2; 26921,98 X6;
-1925,807 C1; 629,0329 C2; 26922,09 X6;
-1925,849 C1; 629,2435 C2; 26922,2 X6;
-1925,892 C1; 629,4556 C2; 26922,31 X6;
-1925,934 C1; 629,6677 C2; 26922,42 X6;
-1925,977 C1; 629,8791 C2; 26922,52 X6;
-1926,019 C1; 630,0904 C2; 26922,64 X6;
-1926,061 C1; 630,3017 C2; 26922,75 X6;
-1926,103 C1; 630,5138 C2; 26922,85 X6;
-1926,146 C1; 630,7244 C2; 26922,97 X6;
-1926,188 C1; 630,9364 C2; 26923,08 X6;
-1926,23 C1; 631,1478 C2; 26923,18 X6;
-1926,273 C1; 631,3592 C2; 26923,29 X6;
-1926,315 C1; 631,5712 C2; 26923,4 X6;
-1926,357 C1; 631,7826 C2; 26923,51 X6;
-1926,4 C1; 631,9947 C2; 26923,62 X6;
-1926,442 C1; 632,2052 C2; 26923,74 X6;
-1926,484 C1; 632,4173 C2; 26923,85 X6;
-1926,526 C1; 632,6279 C2; 26923,96 X6;
-1926,569 C1; 632,84 C2; 26924,07 X6;
-1926,611 C1; 633,0513 C2; 26924,18 X6;
-1926,653 C1; 633,2627 C2; 26924,29 X6;
-1926,696 C1; 633,4748 C2; 26924,4 X6;
-1926,738 C1; 633,6861 C2; 26924,51 X6;
-1926,78 C1; 633,8982 C2; 26924,62 X6;
-1926,822 C1; 634,1088 C2; 26924,73 X6;
-1926,865 C1; 634,3208 C2; 26924,84 X6;
-1926,907 C1; 634,5314 C2; 26924,95 X6;
-1926,949 C1; 634,7436 C2; 26925,06 X6;
-1926,992 C1; 634,9556 C2; 26925,17 X6;
-1927,034 C1; 635,1662 C2; 26925,28 X6;
-1927,076 C1; 635,3783 C2; 26925,39 X6;
-1927,119 C1; 635,5896 C2; 26925,5 X6;
-1927,161 C1; 635,8009 C2; 26925,61 X6;
-1927,203 C1; 636,0123 C2; 26925,72 X6;
-1927,246 C1; 636,2244 C2; 26925,83 X6;
-1927,288 C1; 636,4357 C2; 26925,95 X6;
-1927,33 C1; 636,6471 C2; 26926,06 X6;
-1927,372 C1; 636,8584 C2; 26926,17 X6;
-1927,415 C1; 637,0697 C2; 26926,28 X6;
-1927,457 C1; 637,2818 C2; 26926,39 X6;
-1927,499 C1; 637,4924 C2; 26926,5 X6;
-1927,542 C1; 637,7045 C2; 26926,61 X6;
-1927,584 C1; 637,9158 C2; 26926,72 X6;
-1927,626 C1; 638,1272 C2; 26926,83 X6;
-1927,669 C1; 638,3393 C2; 26926,94 X6;
-1927,711 C1; 638,5498 C2; 26927,05 X6;
-1927,753 C1; 638,7619 C2; 26927,17 X6;
-1927,795 C1; 638,9725 C2; 26927,28 X6;
-1927,838 C1; 639,1846 C2; 26927,39 X6;
-1927,88 C1; 639,3959 C2; 26927,5 X6;
-1927,922 C1; 639,6073 C2; 26927,61 X6;
-1927,965 C1; 639,8194 C2; 26927,72 X6;
-1928,007 C1; 640,0299 C2; 26927,84 X6;
-1928,049 C1; 640,242 C2; 26927,95 X6;
-1928,091 C1; 640,4534 C2; 26928,06 X6;
-1928,134 C1; 640,6647 C2; 26928,17 X6;
-1928,176 C1; 640,876 C2; 26928,28 X6;
-1928,218 C1; 641,0874 C2; 26928,39 X6;
-1928,261 C1; 641,2995 C2; 26928,51 X6;
-1928,303 C1; 641,51 C2; 26928,62 X6;
-1928,345 C1; 641,7221 C2; 26928,73 X6;
-1928,387 C1; 641,9335 C2; 26928,84 X6;
-1928,43 C1; 642,1448 C2; 26928,95 X6;
-1928,472 C1; 642,3561 C2; 26929,06 X6;
-1928,514 C1; 642,5675 C2; 26929,18 X6;
-1928,557 C1; 642,7796 C2; 26929,29 X6;
-1928,599 C1; 642,9901 C2; 26929,4 X6;
-1928,641 C1; 643,2022 C2; 26929,51 X6;
-1928,683 C1; 643,4128 C2; 26929,62 X6;
-1928,726 C1; 643,6249 C2; 26929,74 X6;
-1928,768 C1; 643,8362 C2; 26929,85 X6;
-1928,81 C1; 644,0476 C2; 26929,96 X6;
-1928,852 C1; 644,2589 C2; 26930,07 X6;
-1928,895 C1; 644,4702 C2; 26930,18 X6;
-1928,937 C1; 644,6823 C2; 26930,3 X6;
-1928,979 C1; 644,8929 C2; 26930,41 X6;
-1929,022 C1; 645,105 C2; 26930,52 X6;
-1929,064 C1; 645,3163 C2; 26930,63 X6;
-1929,106 C1; 645,5277 C2; 26930,75 X6;
-1929,149 C1; 645,739 C2; 26930,86 X6;
-1929,191 C1; 645,9503 C2; 26930,97 X6;
-1929,233 C1; 646,1616 C2; 26931,08 X6;
-1929,275 C1; 646,373 C2; 26931,19 X6;
-1929,318 C1; 646,5844 C2; 26931,31 X6;
-1929,36 C1; 646,7964 C2; 26931,42 X6;
-1929,402 C1; 647,007 C2; 26931,53 X6;
-1929,445 C1; 647,2191 C2; 26931,65 X6;
-1929,487 C1; 647,4297 C2; 26931,76 X6;
-1929,529 C1; 647,6417 C2; 26931,87 X6;
-1929,571 C1; 647,8523 C2; 26931,98 X6;
-1929,614 C1; 648,0645 C2; 26932,1 X6;
-1929,656 C1; 648,2758 C2; 26932,21 X6;
-1929,698 C1; 648,4871 C2; 26932,32 X6;
-1929,74 C1; 648,6985 C2; 26932,43 X6;
-1929,783 C1; 648,909 C2; 26932,55 X6;
-1929,825 C1; 649,1211 C2; 26932,66 X6;
-1929,867 C1; 649,3324 C2; 26932,77 X6;
-1929,909 C1; 649,5438 C2; 26932,89 X6;
-1929,952 C1; 649,7552 C2; 26933,0 X6;
-1929,994 C1; 649,9665 C2; 26933,11 X6;
-1930,036 C1; 650,1778 C2; 26933,23 X6;
-1930,078 C1; 650,3891 C2; 26933,34 X6;
-1930,121 C1; 650,6005 C2; 26933,45 X6;
-1930,163 C1; 650,8125 C2; 26933,57 X6;
-1930,205 C1; 651,0231 C2; 26933,68 X6;
-1930,248 C1; 651,2345 C2; 26933,79 X6;
-1930,29 C1; 651,4458 C2; 26933,91 X6;
-1930,332 C1; 651,6571 C2; 26934,02 X6;
-1930,374 C1; 651,8684 C2; 26934,13 X6;
-1930,417 C1; 652,0798 C2; 26934,25 X6;
-1930,459 C1; 652,2919 C2; 26934,36 X6;
-1930,501 C1; 652,5025 C2; 26934,48 X6;
-1930,544 C1; 652,7146 C2; 26934,59 X6;
-1930,586 C1; 652,9251 C2; 26934,7 X6;
-1930,628 C1; 653,1365 C2; 26934,82 X6;
-1930,67 C1; 653,3485 C2; 26934,93 X6;
-1930,712 C1; 653,5591 C2; 26935,04 X6;
-1930,755 C1; 653,7713 C2; 26935,16 X6;
-1930,797 C1; 653,9818 C2; 26935,27 X6;
-1930,839 C1; 654,1931 C2; 26935,39 X6;
-1930,882 C1; 654,4052 C2; 26935,5 X6;
-1930,924 C1; 654,6158 C2; 26935,61 X6;
-1930,966 C1; 654,8279 C2; 26935,73 X6;
-1931,008 C1; 655,0385 C2; 26935,84 X6;
-1931,051 C1; 655,2506 C2; 26935,96 X6;
-1931,093 C1; 655,4611 C2; 26936,07 X6;
-1931,135 C1; 655,6725 C2; 26936,18 X6;
-1931,178 C1; 655,8845 C2; 26936,3 X6;
-1931,22 C1; 656,0951 C2; 26936,41 X6;
-1931,262 C1; 656,3065 C2; 26936,53 X6;
-1931,304 C1; 656,5178 C2; 26936,64 X6;
